lte026-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.696266072622e+01, 1.405650631573e+01, 1.272842328665e+01, 1.023722007827e+01, 8.626385889731e+00, 1.499999999001e+01 
lte026-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.769206952918e+01, 1.412991748485e+01, 1.259825397383e+01, 9.991470538023e+00, 8.250443381101e+00, 1.499999999002e+01 
lte027-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.626901870960e+01, 1.399539823667e+01, 1.293661057714e+01, 1.054684947417e+01, 9.091082486984e+00, 1.499999999001e+01 
lte027-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.678121313153e+01, 1.406854388455e+01, 1.286817797883e+01, 1.042648016265e+01, 8.919675536440e+00, 1.499999999002e+01 
lte027-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.732464364065e+01, 1.403015216697e+01, 1.273972797798e+01, 1.012643640462e+01, 8.518405383747e+00, 1.499999999002e+01 
lte028-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.644171402908e+01, 1.420874129693e+01, 1.310166206223e+01, 1.093321402944e+01, 9.626925304191e+00, 1.499999999002e+01 
lte028-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.677492782039e+01, 1.420076471820e+01, 1.304555741056e+01, 1.078047357022e+01, 9.435822127352e+00, 1.499999999002e+01 
lte028-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.727414222566e+01, 1.421018406555e+01, 1.293828258466e+01, 1.056622894725e+01, 9.153544496615e+00, 1.499999999002e+01 
lte029-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.646845425239e+01, 1.428977485089e+01, 1.322293857830e+01, 1.116863127274e+01, 9.959774380339e+00, 1.499999999002e+01 
lte029-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.680915437723e+01, 1.433030624750e+01, 1.319495387854e+01, 1.111405535442e+01, 9.915320506641e+00, 1.499999999002e+01 
lte029-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.721440611991e+01, 1.433592350043e+01, 1.310673041940e+01, 1.093654300489e+01, 9.688729199731e+00, 1.499999999002e+01 
lte030-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.660742766692e+01, 1.443728868797e+01, 1.336940381812e+01, 1.150534663756e+01, 1.044067411903e+01, 1.499999999002e+01 
lte030-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.686263540764e+01, 1.445433217203e+01, 1.332807989280e+01, 1.143904184441e+01, 1.037374015706e+01, 1.499999999002e+01 
lte030-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.719426484204e+01, 1.446151492535e+01, 1.325735393637e+01, 1.129291909529e+01, 1.019295622247e+01, 1.499999999002e+01 
lte031-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.666517196591e+01, 1.449708224950e+01, 1.348897663879e+01, 1.171820273016e+01, 1.074001504525e+01, 1.499999999002e+01 
lte031-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.687466867616e+01, 1.450632584920e+01, 1.344354451681e+01, 1.170196857211e+01, 1.073929732753e+01, 1.499999999002e+01 
lte031-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.713900827387e+01, 1.449611649683e+01, 1.337389048115e+01, 1.158880861571e+01, 1.060499057125e+01, 1.499999999002e+01 
lte032-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.666512933070e+01, 1.451006705287e+01, 1.356655315252e+01, 1.183970657270e+01, 1.091838775482e+01, 1.499999999002e+01 
lte032-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.690183714934e+01, 1.457075559610e+01, 1.353628620617e+01, 1.189759929793e+01, 1.101194994291e+01, 1.499999999002e+01 
lte032-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.717062621203e+01, 1.461549162010e+01, 1.351090035729e+01, 1.186891768252e+01, 1.098966136246e+01, 1.499999999002e+01 
lte033-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.672736240091e+01, 1.455091332246e+01, 1.364050781155e+01, 1.198343270638e+01, 1.112559522402e+01, 1.499999999002e+01 
lte033-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.697061838712e+01, 1.465064673475e+01, 1.363576876482e+01, 1.208477139864e+01, 1.127186925502e+01, 1.499999999002e+01 
lte033-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.717797172409e+01, 1.468040934365e+01, 1.359522061444e+01, 1.207362973866e+01, 1.127210088798e+01, 1.499999999002e+01 
lte034-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.689986364864e+01, 1.464994831932e+01, 1.371819596324e+01, 1.219445724993e+01, 1.142413312616e+01, 1.499999999002e+01 
lte034-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.701603196544e+01, 1.469332829944e+01, 1.369182712091e+01, 1.225729164246e+01, 1.151438077643e+01, 1.499999999002e+01 
lte034-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.723780377382e+01, 1.476996758118e+01, 1.367970847695e+01, 1.230874468455e+01, 1.159305880724e+01, 1.499999999002e+01 
lte035-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.701055470258e+01, 1.468972790433e+01, 1.377480541689e+01, 1.233277101049e+01, 1.162651919351e+01, 1.499999999002e+01 
lte035-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.708006868541e+01, 1.473240439554e+01, 1.375990224272e+01, 1.239461502234e+01, 1.171412023328e+01, 1.499999999002e+01 
lte035-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.722641231065e+01, 1.479314588414e+01, 1.373324830239e+01, 1.245049882396e+01, 1.179479754666e+01, 1.499999999002e+01 
lte036-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.710361781286e+01, 1.470841956581e+01, 1.381808898792e+01, 1.244123537481e+01, 1.178644770967e+01, 1.499999999002e+01 
lte036-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.716809027553e+01, 1.477660668167e+01, 1.379204056321e+01, 1.254752307455e+01, 1.192911618628e+01, 1.499999999002e+01 
lte036-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.726772272376e+01, 1.483055302929e+01, 1.377668358180e+01, 1.259160956405e+01, 1.199403359219e+01, 1.499999999002e+01 
lte037-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.721365470968e+01, 1.473397252142e+01, 1.385720129471e+01, 1.256396120235e+01, 1.196443297290e+01, 1.499999999002e+01 
lte037-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.725245298405e+01, 1.481474356270e+01, 1.382617169580e+01, 1.268424828235e+01, 1.212502681634e+01, 1.499999999002e+01 
lte037-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.732066271955e+01, 1.486913436607e+01, 1.381302176611e+01, 1.273751937082e+01, 1.220170028707e+01, 1.499999999002e+01 
lte038-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.739189252599e+01, 1.479853420751e+01, 1.389162879434e+01, 1.273343220997e+01, 1.220423211402e+01, 1.499999999002e+01 
lte038-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.740641024930e+01, 1.489140980586e+01, 1.386681984998e+01, 1.284979450472e+01, 1.236123291180e+01, 1.499999999002e+01 
lte038-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.739821999657e+01, 1.491896159116e+01, 1.384161023850e+01, 1.288056391742e+01, 1.240371092097e+01, 1.499999999002e+01 
lte039-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.753754866102e+01, 1.485303379205e+01, 1.392342905605e+01, 1.289696468667e+01, 1.243391185866e+01, 1.499999999002e+01 
lte039-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.743945091922e+01, 1.487999350366e+01, 1.388069085257e+01, 1.292019340151e+01, 1.246766305434e+01, 1.499999999002e+01 
lte039-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.744647277953e+01, 1.495328355595e+01, 1.386486655670e+01, 1.301400847048e+01, 1.259464349650e+01, 1.499999999002e+01 
lte040-4.5+0.5a+0.0.BT-Settl.spec.gz, 1.767720266917e+01, 1.492653798090e+01, 1.395064472184e+01, 1.307360363993e+01, 1.267875033034e+01, 1.499999999003e+01 
lte040-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.756824556549e+01, 1.495101241305e+01, 1.390555616962e+01, 1.308895146246e+01, 1.270395897242e+01, 1.499999999002e+01 
lte040-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.750335734189e+01, 1.498678936461e+01, 1.388320876987e+01, 1.312699206694e+01, 1.275606022560e+01, 1.499999999002e+01 
lte041-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.764799529505e+01, 1.500174952387e+01, 1.393030457392e+01, 1.322301541269e+01, 1.289019771128e+01, 1.499999999003e+01 
lte041-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.755223442936e+01, 1.501998437758e+01, 1.390347507001e+01, 1.323609797414e+01, 1.291075575824e+01, 1.499999999002e+01 
lte042-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.768302244932e+01, 1.500939383604e+01, 1.394836742362e+01, 1.330130514207e+01, 1.300035641079e+01, 1.499999999003e+01 
lte042-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.757938170939e+01, 1.503685666913e+01, 1.392329242731e+01, 1.333227805902e+01, 1.304763993165e+01, 1.499999999003e+01 
